User ID,IP Address,Login Timestamp,Login Successful,login_exitoso_normalizado,Device Type,Is Attack IP,Country,Region,City,ASN,ip_country_code,ip_country_name,ip_asn,ip_as_name,ip_as_domain,Nombre_Completo,Rol_Hospitalario,Pais_Residencia,Ciudad_Base,Turno_Asignado,Estado_Cuenta,Fecha_Ingreso,failed_attempts_15min,failed_attempts_1h,has_previous_login,previous_login_timestamp,time_since_previous_login_hours,distance_previous_km,required_speed_kmh,impossible_travel,is_outside_shift,country_mismatch,inactive_account_success,Is Account Takeover
-9193934150920494444,185.140.56.216,2020-02-24 06:20:01.884,True,True,tablet,False,IR,-,-,60627,IR,Iran,AS60627,Rayankadeh Apadana Company Ltd,satiaisp.com,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,0,,,,,0,1,1.0,0,False
-9193934150920494444,185.140.56.216,2020-02-24 06:23:03.498,True,True,tablet,False,IR,-,-,60627,IR,Iran,AS60627,Rayankadeh Apadana Company Ltd,satiaisp.com,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-02-24 06:20:01.884,0.05044833333333333,,,0,1,1.0,0,False
-9193934150920494444,185.113.56.138,2020-03-09 09:36:52.585,True,True,desktop,False,IR,-,-,60627,IR,Iran,AS60627,Rayankadeh Apadana Company Ltd,satiaisp.com,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-02-24 06:23:03.498,339.2303019444445,,,0,1,1.0,0,False
-9193934150920494444,185.113.56.138,2020-03-09 14:11:32.560,True,True,tablet,False,IR,-,-,60627,IR,Iran,AS60627,Rayankadeh Apadana Company Ltd,satiaisp.com,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-03-09 09:36:52.585,4.577770833333333,,,0,0,1.0,0,False
-9193934150920494444,109.247.45.169,2020-04-21 17:21:01.308,False,False,tablet,False,NO,Viken,Honefoss,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-03-09 14:11:32.560,1035.1579855555556,,,0,0,1.0,0,False
-9193934150920494444,109.247.45.169,2020-04-21 17:21:47.948,True,True,tablet,False,NO,Viken,Honefoss,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,1.0,1.0,1,2020-04-21 17:21:01.308,0.012955555555555555,,,0,0,1.0,0,False
-9193934150920494444,109.247.45.169,2020-05-05 15:58:15.407,True,True,mobile,False,NO,Viken,Honefoss,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-04-21 17:21:47.948,334.60762750000004,,,0,0,1.0,0,False
-9193934150920494444,109.247.45.169,2020-05-19 19:54:30.327,True,True,tablet,False,NO,Viken,Honefoss,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-05-05 15:58:15.407,339.93747777777776,,,0,0,1.0,0,False
-9193934150920494444,141.0.82.228,2020-06-07 10:58:06.503,True,True,desktop,False,NO,Rogaland,Stavanger,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-05-19 19:54:30.327,447.0600488888889,,,0,1,1.0,0,False
-9193934150920494444,141.0.82.228,2020-06-14 18:15:26.099,True,True,desktop,False,NO,Rogaland,Stavanger,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-06-07 10:58:06.503,175.28877666666668,,,0,0,1.0,0,False
-9193934150920494444,141.0.82.228,2020-06-24 11:28:38.717,True,True,desktop,False,NO,Rogaland,Stavanger,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-06-14 18:15:26.099,233.22017166666666,,,0,1,1.0,0,False
-9193934150920494444,141.0.82.228,2020-06-29 17:59:49.528,True,True,desktop,False,NO,Rogaland,Stavanger,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-06-24 11:28:38.717,126.51966972222222,,,0,0,1.0,0,False
-9193934150920494444,81.167.101.207,2020-07-06 18:33:32.693,True,True,desktop,False,NO,Viken,Lunner,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-06-29 17:59:49.528,168.5619902777778,,,0,0,1.0,0,False
-9193934150920494444,81.167.101.207,2020-07-07 11:47:51.287,True,True,desktop,False,NO,Viken,Lunner,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-07-06 18:33:32.693,17.238498333333332,,,0,1,1.0,0,False
-9193934150920494444,81.167.101.207,2020-07-09 07:49:51.145,True,True,desktop,False,NO,Viken,Lunner,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-07-07 11:47:51.287,44.03329388888889,,,0,1,1.0,0,False
-9193934150920494444,81.167.101.207,2020-07-09 15:40:56.665,True,True,desktop,False,NO,Viken,Lunner,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-07-09 07:49:51.145,7.851533333333333,,,0,0,1.0,0,False
-9193934150920494444,80.239.56.194,2020-08-04 08:43:48.940,True,True,desktop,False,NO,Rogaland,Bryne,25400,NO,Norway,AS25400,Telia Norge AS,chess.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-07-09 15:40:56.665,617.0478541666666,,,0,1,1.0,0,False
-9193934150920494444,81.167.101.207,2020-08-17 06:41:51.044,True,True,desktop,False,NO,Viken,Lunner,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-08-04 08:43:48.940,309.9672511111111,,,0,1,1.0,0,False
-9193934150920494444,152.93.203.246,2020-10-27 20:41:35.001,True,True,mobile,False,NO,Rogaland,Sola,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-08-17 06:41:51.044,1717.9955436111113,,,0,0,1.0,0,False
-9193934150920494444,152.93.203.246,2020-12-19 08:22:49.910,False,False,desktop,False,NO,Rogaland,Sola,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-10-27 20:41:35.001,1259.6874747222223,,,0,1,1.0,0,False
-9193934150920494444,152.93.203.246,2020-12-19 09:19:22.356,True,True,desktop,False,NO,Rogaland,Sola,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,1.0,1,2020-12-19 08:22:49.910,0.9423461111111111,,,0,1,1.0,0,False
-9193934150920494444,92.221.31.212,2021-01-31 16:47:18.283,True,True,desktop,False,NO,Rogaland,Stavanger,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2020-12-19 09:19:22.356,1039.465535277778,,,0,0,1.0,0,False
-9193934150920494444,92.221.31.212,2021-02-12 16:48:26.092,False,False,desktop,False,NO,Rogaland,Stavanger,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Megan Mcclain,Enfermero/a,CO,Bogotá,Tarde,Activo,2017-06-17,0.0,0.0,1,2021-01-31 16:47:18.283,288.01883583333336,,,0,0,1.0,0,False
-9191830081732737503,51.174.126.235,2020-02-07 09:08:17.550,True,True,desktop,False,NO,Vestfold og Telemark,Skien,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,0,,,,,0,0,1.0,0,False
-9191830081732737503,37.97.17.253,2020-05-10 12:59:55.180,True,True,desktop,False,NO,-,-,29695,DK,Denmark,AS29695,Altibox AS,lysekonsern.no,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-02-07 09:08:17.550,2235.860452777778,,,0,0,1.0,0,False
-9191830081732737503,37.97.17.253,2020-05-10 13:37:38.274,True,True,desktop,False,NO,-,-,29695,DK,Denmark,AS29695,Altibox AS,lysekonsern.no,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-05-10 12:59:55.180,0.6286372222222223,,,0,0,1.0,0,False
-9191830081732737503,109.247.160.252,2020-07-14 16:07:58.217,True,True,desktop,False,NO,Innlandet,Gjøvik,29695,NO,Norway,AS29695,Altibox AS,lysekonsern.no,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-05-10 13:37:38.274,1562.5055397222222,,,0,0,1.0,0,False
-9191830081732737503,77.106.154.245,2020-08-19 18:28:42.520,True,True,desktop,False,NO,Innlandet,Brumunddal,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-07-14 16:07:58.217,866.3456397222221,,,0,1,1.0,0,False
-9191830081732737503,77.106.154.245,2020-08-20 20:23:23.979,True,True,desktop,False,NO,Innlandet,Brumunddal,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-08-19 18:28:42.520,25.911516388888888,,,0,1,1.0,0,False
-9191830081732737503,158.149.131.182,2020-10-20 13:23:31.992,True,True,desktop,False,NO,-,-,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-08-20 20:23:23.979,1457.0022258333333,,,0,0,1.0,0,False
-9191830081732737503,158.149.131.182,2020-10-24 07:40:50.526,True,True,desktop,False,NO,-,-,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-10-20 13:23:31.992,90.28848166666667,,,0,1,1.0,0,False
-9191830081732737503,158.149.131.182,2020-10-25 08:33:59.998,True,True,desktop,False,NO,-,-,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-10-24 07:40:50.526,24.885964444444443,,,0,0,1.0,0,False
-9191830081732737503,158.149.131.182,2020-10-26 09:23:50.629,True,True,mobile,False,NO,-,-,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-10-25 08:33:59.998,24.83073083333333,,,0,0,1.0,0,False
-9191830081732737503,158.149.131.182,2020-11-11 08:26:10.138,True,True,desktop,False,NO,-,-,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-10-26 09:23:50.629,383.03875250000004,,,0,0,1.0,0,False
-9191830081732737503,158.149.141.4,2020-11-14 12:06:27.694,True,True,desktop,False,NO,-,-,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-11-11 08:26:10.138,75.67154333333333,,,0,0,1.0,0,False
-9191830081732737503,158.149.98.208,2020-12-06 07:28:49.973,True,True,desktop,False,NO,Innlandet,Folldal,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-11-14 12:06:27.694,523.3728552777778,,,0,1,1.0,0,False
-9191830081732737503,158.149.98.208,2020-12-13 16:04:17.694,True,True,desktop,False,NO,Innlandet,Folldal,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-12-06 07:28:49.973,176.59103361111113,,,0,0,1.0,0,False
-9191830081732737503,158.149.98.208,2020-12-18 19:01:56.414,True,True,desktop,False,NO,Innlandet,Folldal,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-12-13 16:04:17.694,122.96075555555555,,,0,1,1.0,0,False
-9191830081732737503,158.149.98.208,2020-12-19 08:42:18.203,True,True,desktop,False,NO,Innlandet,Folldal,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-12-18 19:01:56.414,13.672719166666665,,,0,0,1.0,0,False
-9191830081732737503,158.149.98.208,2021-01-13 10:37:38.258,True,True,desktop,False,NO,Innlandet,Folldal,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2020-12-19 08:42:18.203,601.9222375,,,0,0,1.0,0,False
-9191830081732737503,158.149.98.208,2021-01-13 19:11:54.758,True,True,desktop,False,NO,Innlandet,Folldal,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2021-01-13 10:37:38.258,8.57125,,,0,1,1.0,0,False
-9191830081732737503,158.149.98.208,2021-01-13 19:41:37.855,True,True,desktop,False,NO,Innlandet,Folldal,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2021-01-13 19:11:54.758,0.4953047222222222,,,0,1,1.0,0,False
-9191830081732737503,158.149.98.208,2021-01-14 07:02:20.626,True,True,desktop,False,NO,Innlandet,Folldal,29492,NO,Norway,AS29492,Eidsiva Bredband AS,eidsiva.net,Allen Robinson,Administrativo - Facturación,AR,Buenos Aires,Administrativo,Activo,2021-03-24,0.0,0.0,1,2021-01-13 19:41:37.855,11.345214166666667,,,0,1,1.0,0,False
-9191749289908035619,10.1.39.82,2020-04-15 12:09:30.051,True,True,desktop,False,NO,Troms og Finnmark,Berlevåg,500036,,,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,0,,,,,0,1,,0,False
-9191749289908035619,10.1.39.82,2020-04-16 06:53:24.982,True,True,desktop,False,NO,Troms og Finnmark,Berlevåg,500036,,,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-04-15 12:09:30.051,18.731925277777776,,,0,1,,0,False
-9191749289908035619,84.48.105.35,2020-04-16 07:17:01.347,True,True,desktop,False,NO,-,-,15659,NO,Norway,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-04-16 06:53:24.982,0.3934347222222222,,,0,1,1.0,0,False
-9191749289908035619,10.1.39.82,2020-04-16 07:46:41.989,True,True,desktop,False,NO,Troms og Finnmark,Berlevåg,500036,,,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-04-16 07:17:01.347,0.4946227777777778,,,0,1,,0,False
-9191749289908035619,84.48.105.35,2020-04-16 07:49:41.849,True,True,desktop,False,NO,-,-,15659,NO,Norway,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-04-16 07:46:41.989,0.049961111111111116,,,0,1,1.0,0,False
-9191749289908035619,10.1.39.82,2020-04-16 08:28:55.057,True,True,desktop,False,NO,Troms og Finnmark,Berlevåg,500036,,,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-04-16 07:49:41.849,0.653668888888889,,,0,1,,0,False
-9191749289908035619,10.1.39.82,2020-04-16 08:33:37.027,True,True,desktop,False,NO,Troms og Finnmark,Berlevåg,500036,,,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-04-16 08:28:55.057,0.078325,,,0,1,,0,False
-9191749289908035619,84.48.105.35,2020-04-16 08:52:32.135,True,True,desktop,False,NO,-,-,15659,NO,Norway,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-04-16 08:33:37.027,0.31530777777777774,,,0,1,1.0,0,False
-9191749289908035619,10.1.39.81,2020-04-28 08:34:00.793,True,True,desktop,False,NO,Oslo County,Oslo,500036,,,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-04-16 08:52:32.135,287.6912938888889,,,0,1,,0,False
-9191749289908035619,10.1.39.81,2020-05-04 06:14:21.175,True,True,desktop,False,NO,Oslo County,Oslo,500036,,,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-04-28 08:34:00.793,141.67232833333333,,,0,1,,0,False
-9191749289908035619,84.48.105.35,2020-05-04 06:33:33.433,True,True,mobile,False,NO,-,-,15659,NO,Norway,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-05-04 06:14:21.175,0.3200716666666667,,,0,1,1.0,0,False
-9191749289908035619,84.48.105.35,2020-05-08 12:11:59.480,True,True,desktop,False,NO,-,-,15659,NO,Norway,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-05-04 06:33:33.433,101.64056861111112,,,0,1,1.0,0,False
-9191749289908035619,84.48.105.35,2020-05-08 12:38:28.327,False,False,desktop,False,NO,-,-,15659,NO,Norway,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,0.0,0.0,1,2020-05-08 12:11:59.480,0.4413463888888889,,,0,1,1.0,0,False
-9191749289908035619,84.48.105.35,2020-05-08 12:41:28.430,True,True,desktop,False,NO,-,-,15659,NO,Norway,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,1.0,1.0,1,2020-05-08 12:38:28.327,0.050028611111111114,,,0,1,1.0,0,False
-9191749289908035619,84.48.105.35,2020-05-08 12:48:07.378,True,True,mobile,False,NO,-,-,15659,NO,Norway,,,,Cristian Santos,Farmacéutico/a,CO,Bucaramanga,Nocturno,Activo,2021-08-01,1.0,1.0,1,2020-05-08 12:41:28.430,0.11081888888888888,,,0,1,1.0,0,False
